State,Year,Month,Week,AverageTemperature,REGION TYPE,% WEIGHTED ILI,%UNWEIGHTED ILI,AGE 0-4,AGE 25-49,AGE 25-64,AGE 5-24,AGE 50-64,AGE 65,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
Iowa,2017,3,10,37.74903488,States,X,1.27674,X,X,X,X,X,X,37.0,11,2898
Iowa,2017,3,11,32.67318726,States,X,0.612053,X,X,X,X,X,X,13.0,11,2124
Iowa,2017,3,12,45.4146347,States,X,0.634518,X,X,X,X,X,X,25.0,12,3940
Iowa,2017,4,13,45.1937027,States,X,0.279472,X,X,X,X,X,X,11.0,10,3936
Iowa,2017,4,14,50.71762848,States,X,0.367454,X,X,X,X,X,X,14.0,10,3810
Iowa,2017,4,15,57.50294876,States,X,0.169549,X,X,X,X,X,X,5.0,8,2949
Iowa,2017,4,16,55.77265549,States,X,0.255848,X,X,X,X,X,X,7.0,10,2736
Iowa,2017,4,17,49.3511467,States,X,0.164908,X,X,X,X,X,X,5.0,8,3032
Iowa,2017,5,18,51.85921478,States,X,0.2185,X,X,X,X,X,X,6.0,7,2746
Iowa,2017,5,19,62.96452713,States,X,0.335196,X,X,X,X,X,X,6.0,7,1790
Iowa,2017,5,20,62.48700714,States,X,0.136054,X,X,X,X,X,X,2.0,7,1470
Iowa,2017,5,21,59.26147461,States,X,0,X,X,X,X,X,X,0.0,6,1347
Iowa,2017,6,22,66.32798767,States,X,0.325733,X,X,X,X,X,X,2.0,5,614
Iowa,2017,6,23,73.66641998,States,X,0.124069,X,X,X,X,X,X,1.0,5,806
Iowa,2017,6,24,77.1958847,States,X,0.13089,X,X,X,X,X,X,1.0,4,764
Iowa,2017,6,25,69.71260071,States,X,0,X,X,X,X,X,X,0.0,5,798
Iowa,2017,7,26,69.16438293,States,X,0.30722,X,X,X,X,X,X,2.0,5,651
Iowa,2017,7,27,76.09417725,States,X,0.201613,X,X,X,X,X,X,1.0,5,496
Iowa,2017,7,28,77.80222321,States,X,0.126743,X,X,X,X,X,X,1.0,5,789
Iowa,2017,7,29,80.91212463,States,X,0,X,X,X,X,X,X,0.0,5,719
Iowa,2017,7,30,74.00419617,States,X,0,X,X,X,X,X,X,0.0,4,632
Iowa,2017,8,31,69.94628143,States,X,0,X,X,X,X,X,X,0.0,4,664
Iowa,2017,8,32,69.2925415,States,X,0,X,X,X,X,X,X,0.0,4,623
Iowa,2017,8,33,72.32224274,States,X,0,X,X,X,X,X,X,0.0,4,958
Iowa,2017,8,34,70.67819214,States,X,0,X,X,X,X,X,X,0.0,5,1939
Iowa,2017,9,35,67.72144318,States,X,0.0489716,X,X,X,X,X,X,1.0,5,2042
Iowa,2017,9,36,66.3176651,States,X,0.0583431,X,X,X,X,X,X,1.0,5,1714
Iowa,2017,9,37,73.0573349,States,X,0,X,X,X,X,X,X,0.0,5,2308
Iowa,2017,9,38,74.08192444,States,X,0,X,X,X,X,X,X,0.0,5,2310
Iowa,2017,10,39,63.52241135,States,X,0,X,X,X,X,X,X,0.0,5,2423
Iowa,2017,10,40,64.85543823,States,X,0.321543,X,X,X,X,X,X,12.0,14,3732
Iowa,2017,10,41,55.04052734,States,X,0.345469,X,X,X,X,X,X,13.0,14,3763
Iowa,2017,10,42,58.46820831,States,X,0.22733,X,X,X,X,X,X,9.0,14,3959
Iowa,2017,10,43,44.70294189,States,X,0.259128,X,X,X,X,X,X,11.0,14,4245
Iowa,2017,11,44,40.45546341,States,X,0.484429,X,X,X,X,X,X,21.0,14,4335
Iowa,2017,11,45,32.92548752,States,X,0.550826,X,X,X,X,X,X,22.0,13,3994
Iowa,2017,11,46,39.08623505,States,X,0.390356,X,X,X,X,X,X,17.0,13,4355
Iowa,2017,11,47,39.5668869,States,X,0.911508,X,X,X,X,X,X,24.0,13,2633
Iowa,2017,12,48,42.88102341,States,X,0.829187,X,X,X,X,X,X,40.0,14,4824
Iowa,2017,12,49,32.76102448,States,X,0.95509,X,X,X,X,X,X,47.0,14,4921
Iowa,2017,12,50,32.42797089,States,X,1.14634,X,X,X,X,X,X,47.0,13,4100
Iowa,2017,12,51,30.49690628,States,X,1.58928,X,X,X,X,X,X,51.0,13,3209
Iowa,2018,1,1,1.580615997,States,X,2.18396,X,X,X,X,X,X,52.0,14,2381
Iowa,2018,1,1,31.3331852,States,X,2.18396,X,X,X,X,X,X,52.0,14,2381
Iowa,2018,1,2,22.20360184,States,X,2.33918,X,X,X,X,X,X,96.0,15,4104
Iowa,2018,1,3,22.21914673,States,X,2.9192,X,X,X,X,X,X,125.0,15,4282
Iowa,2018,1,4,33.05183029,States,X,3.69972,X,X,X,X,X,X,172.0,15,4649
Iowa,2018,2,5,22.665411,States,X,3.65103,X,X,X,X,X,X,172.0,15,4711
Iowa,2018,2,6,8.983861923,States,X,3.45622,X,X,X,X,X,X,150.0,15,4340
Iowa,2018,2,7,23.53854942,States,X,2.56479,X,X,X,X,X,X,95.0,13,3704
Iowa,2018,2,8,27.65754318,States,X,2.05001,X,X,X,X,X,X,91.0,14,4439
Iowa,2018,3,9,38.00759888,States,X,1.44578,X,X,X,X,X,X,54.0,13,3735
Iowa,2018,3,10,31.47309494,States,X,1.68643,X,X,X,X,X,X,64.0,14,3795
Iowa,2018,3,11,35.5845108,States,X,1.94144,X,X,X,X,X,X,61.0,15,3142
Iowa,2018,3,12,37.0983696,States,X,1.11842,X,X,X,X,X,X,34.0,13,3040
Iowa,2018,4,13,37.30672455,States,X,1.24926,X,X,X,X,X,X,42.0,13,3362
Iowa,2018,4,14,28.99007607,States,X,0.964286,X,X,X,X,X,X,27.0,12,2800
Iowa,2018,4,15,41.93449783,States,X,0.391901,X,X,X,X,X,X,12.0,11,3062
Iowa,2018,4,16,36.87078857,States,X,0.277681,X,X,X,X,X,X,8.0,11,2881
Iowa,2018,4,17,51.63866425,States,X,0.352903,X,X,X,X,X,X,11.0,10,3117
Iowa,2018,5,18,64.16346741,States,X,0.250268,X,X,X,X,X,X,7.0,10,2797
Iowa,2018,5,19,61.83612061,States,X,0.241779,X,X,X,X,X,X,5.0,10,2068
Iowa,2018,5,20,66.53019714,States,X,0.325733,X,X,X,X,X,X,6.0,10,1842
Iowa,2018,5,21,71.81791687,States,X,0.165198,X,X,X,X,X,X,3.0,10,1816
Iowa,2018,6,22,75.38001251,States,X,0,X,X,X,X,X,X,0.0,9,1306
Iowa,2018,6,23,74.06994629,States,X,0,X,X,X,X,X,X,0.0,8,1545
Iowa,2018,6,24,76.80631256,States,X,0,X,X,X,X,X,X,0.0,7,1434
Iowa,2018,6,25,72.12728882,States,X,0,X,X,X,X,X,X,0.0,7,1449
Iowa,2018,7,26,76.22222137,States,X,0,X,X,X,X,X,X,0.0,7,1400
Iowa,2018,7,27,75.74382019,States,X,0,X,X,X,X,X,X,0.0,6,766
Iowa,2018,7,28,79.32970428,States,X,0.173762,X,X,X,X,X,X,2.0,7,1151
Iowa,2018,7,29,73.71805573,States,X,0.0748503,X,X,X,X,X,X,1.0,7,1336
Iowa,2018,7,30,70.57574463,States,X,0.0765111,X,X,X,X,X,X,1.0,7,1307
Iowa,2018,8,31,73.90899658,States,X,0.062383,X,X,X,X,X,X,1.0,7,1603
Iowa,2018,8,32,75.41175842,States,X,0.114778,X,X,X,X,X,X,4.0,13,3485
Iowa,2018,8,33,74.96148682,States,X,0.205997,X,X,X,X,X,X,9.0,14,4369
Iowa,2018,8,34,70.79799652,States,X,0.171416,X,X,X,X,X,X,8.0,13,4667
Iowa,2018,9,35,73.59181976,States,X,0.163246,X,X,X,X,X,X,7.0,13,4288
Iowa,2018,9,36,68.4851532,States,X,0.189087,X,X,X,X,X,X,7.0,13,3702
Iowa,2018,9,37,70.74954987,States,X,0.21725,X,X,X,X,X,X,10.0,13,4603
Iowa,2018,9,38,69.03870392,States,X,0.26241,X,X,X,X,X,X,12.0,14,4573
Iowa,2018,9,39,56.46083832,States,X,0.225734,X,X,X,X,X,X,11.0,15,4873
Iowa,2018,10,40,56.71687698,States,X,0.507453,X,X,X,X,X,X,32.0,20,6306
Iowa,2018,10,41,50.22659302,States,X,0.507835,X,X,X,X,X,X,35.0,20,6892
Iowa,2018,10,42,44.96079254,States,X,0.477085,X,X,X,X,X,X,33.0,20,6917
Iowa,2018,10,43,47.63607025,States,X,0.616776,X,X,X,X,X,X,45.0,20,7296
Iowa,2018,11,44,46.6443367,States,X,0.581959,X,X,X,X,X,X,36.0,20,6186
Iowa,2018,11,45,32.33162308,States,X,0.465326,X,X,X,X,X,X,31.0,21,6662
Iowa,2018,11,46,27.96829224,States,X,0.387758,X,X,X,X,X,X,28.0,22,7221
Iowa,2018,11,47,33.81895065,States,X,0.696409,X,X,X,X,X,X,32.0,22,4595
Iowa,2018,12,48,26.15730667,States,X,0.597984,X,X,X,X,X,X,35.0,21,5853
Iowa,2018,12,49,22.07956505,States,X,0.542571,X,X,X,X,X,X,39.0,22,7188
Iowa,2018,12,50,28.29881668,States,X,0.634312,X,X,X,X,X,X,43.0,22,6779
Iowa,2018,12,51,34.12030792,States,X,0.746405,X,X,X,X,X,X,41.0,20,5493
Iowa,2018,12,52,29.59701538,States,X,1.94316,X,X,X,X,X,X,67.0,21,3448
Iowa,2019,1,1,29.06379318,States,X,1.43723,X,X,X,X,X,X,64.0,21,4453
Iowa,2019,1,1,28.33627892,States,X,1.43723,X,X,X,X,X,X,64.0,21,4453
Iowa,2019,1,2,30.72673988,States,X,1.12378,X,X,X,X,X,X,67.0,21,5962
Iowa,2019,1,3,21.32969284,States,X,1.56977,X,X,X,X,X,X,108.0,22,6880
Iowa,2019,1,4,9.927972794,States,X,1.75633,X,X,X,X,X,X,95.0,20,5409
Iowa,2019,2,5,9.984441757,States,X,2.00265,X,X,X,X,X,X,106.0,22,5293
Iowa,2019,2,6,17.60972214,States,X,1.68435,X,X,X,X,X,X,100.0,21,5937
Iowa,2019,2,7,17.24624062,States,X,2.20555,X,X,X,X,X,X,147.0,21,6665
Iowa,2019,2,8,19.62088013,States,X,2.46814,X,X,X,X,X,X,153.0,21,6199
Iowa,2019,3,9,9.522960663,States,X,3.16291,X,X,X,X,X,X,219.0,22,6924
Iowa,2019,3,10,16.4156189,States,X,4.33651,X,X,X,X,X,X,250.0,19,5765
Iowa,2019,3,11,35.46014404,States,X,3.8695,X,X,X,X,X,X,255.0,21,6590
Iowa,2019,3,12,39.86989212,States,X,2.8858,X,X,X,X,X,X,141.0,21,4886
Iowa,2019,3,13,42.5662117,States,X,2.0145,X,X,X,X,X,X,100.0,19,4964
Iowa,2019,4,14,47.86206055,States,X,1.27142,X,X,X,X,X,X,69.0,20,5427
Iowa,2019,4,15,45.83453369,States,X,1.27057,X,X,X,X,X,X,61.0,18,4801
Iowa,2019,4,16,53.41581345,States,X,0.831601,X,X,X,X,X,X,48.0,18,5772
Iowa,2019,4,17,52.90505981,States,X,0.479528,X,X,X,X,X,X,26.0,18,5422
Iowa,2019,5,18,51.42514801,States,X,0.381971,X,X,X,X,X,X,20.0,17,5236
Iowa,2019,5,19,52.14562988,States,X,0.548321,X,X,X,X,X,X,24.0,16,4377
Iowa,2019,5,20,62.16834641,States,X,0.419199,X,X,X,X,X,X,20.0,17,4771
Iowa,2019,5,21,59.45917511,States,X,0.56482,X,X,X,X,X,X,21.0,14,3718
Iowa,2019,6,22,65.62651062,States,X,0.512511,X,X,X,X,X,X,17.0,15,3317
Iowa,2019,6,23,71.10935211,States,X,0.318748,X,X,X,X,X,X,11.0,12,3451
Iowa,2019,6,24,64.88779449,States,X,0.353453,X,X,X,X,X,X,13.0,13,3678
Iowa,2019,6,25,67.72660828,States,X,0.196024,X,X,X,X,X,X,7.0,13,3571
Iowa,2019,6,26,75.74855042,States,X,0.309358,X,X,X,X,X,X,12.0,13,3879
Iowa,2019,7,27,77.06092072,States,X,0.251414,X,X,X,X,X,X,8.0,13,3182
Iowa,2019,7,28,75.79112244,States,X,0.392054,X,X,X,X,X,X,15.0,13,3826
Iowa,2019,7,29,81.73143005,States,X,0.238284,X,X,X,X,X,X,9.0,13,3777
Iowa,2019,7,30,73.46020508,States,X,0.205882,X,X,X,X,X,X,7.0,12,3400
Iowa,2019,8,31,72.52669525,States,X,0.408759,X,X,X,X,X,X,14.0,12,3425
Iowa,2019,8,32,75.28630066,States,X,0.259441,X,X,X,X,X,X,9.0,12,3469
Iowa,2019,8,33,72.82887268,States,X,0.231006,X,X,X,X,X,X,9.0,12,3896
Iowa,2019,8,34,70.91566467,States,X,0.179372,X,X,X,X,X,X,8.0,13,4460
Iowa,2019,9,35,67.17075348,States,X,0.312041,X,X,X,X,X,X,17.0,14,5448
Iowa,2019,9,36,70.21533966,States,X,0.370048,X,X,X,X,X,X,17.0,14,4594
Iowa,2019,9,37,72.79838562,States,X,0.118524,X,X,X,X,X,X,7.0,15,5906
Iowa,2019,9,38,75.21796417,States,X,0.369523,X,X,X,X,X,X,21.0,15,5683
Iowa,2019,9,39,64.97689056,States,X,0.308042,X,X,X,X,X,X,19.0,15,6168
Iowa,2019,10,40,60.99242401,States,X,0.875912,X,X,X,X,X,X,60.0,19,6850
Iowa,2019,10,41,51.36318207,States,X,0.788927,X,X,X,X,X,X,57.0,19,7225
Iowa,2019,10,42,49.69172287,States,X,0.842804,X,X,X,X,X,X,66.0,19,7831
Iowa,2019,10,43,44.65070343,States,X,1.00646,X,X,X,X,X,X,81.0,20,8048
Iowa,2019,11,44,34.8077774,States,X,0.939029,X,X,X,X,X,X,71.0,20,7561
Iowa,2019,11,45,34.30740356,States,X,1.0789,X,X,X,X,X,X,83.0,20,7693
Iowa,2019,11,46,27.76350784,States,X,1.10834,X,X,X,X,X,X,80.0,20,7218
Iowa,2019,11,47,38.01506805,States,X,0.918422,X,X,X,X,X,X,68.0,19,7404
Iowa,2019,12,48,35.0611763,States,X,1.51327,X,X,X,X,X,X,61.0,19,4031
Iowa,2019,12,49,33.7327652,States,X,1.12523,X,X,X,X,X,X,85.0,20,7554
Iowa,2019,12,50,23.79244423,States,X,1.2512,X,X,X,X,X,X,91.0,21,7273
Iowa,2019,12,51,28.09161377,States,X,1.53752,X,X,X,X,X,X,100.0,20,6504
Iowa,2019,12,52,38.30258179,States,X,4.64358,X,X,X,X,X,X,114.0,18,2455
Iowa,2020,1,1,33.08314133,States,X,3.26402,X,X,X,X,X,X,135.0,20,4136
Iowa,2020,1,2,27.42990685,States,X,2.61134,X,X,X,X,X,X,146.0,19,5591
Iowa,2020,1,3,19.07403564,States,X,2.59031,X,X,X,X,X,X,147.0,19,5675
Iowa,2020,1,4,21.41148758,States,X,2.50176,X,X,X,X,X,X,142.0,18,5676
Iowa,2020,2,5,28.74991417,States,X,3.04054,X,X,X,X,X,X,198.0,19,6512
Iowa,2020,2,6,25.07119751,States,X,3.9627,X,X,X,X,X,X,272.0,20,6864
Iowa,2020,2,7,20.60366249,States,X,4.84661,X,X,X,X,X,X,297.0,19,6128
Iowa,2020,2,8,26.77715492,States,X,4.32607,X,X,X,X,X,X,294.0,20,6796
Iowa,2020,3,9,32.41171265,States,X,3.96383,X,X,X,X,X,X,206.0,18,5197
Iowa,2020,3,10,41.45478058,States,X,3.81463,X,X,X,X,X,X,242.0,19,6344
Iowa,2020,3,11,40.60993195,States,X,3.68593,X,X,X,X,X,X,169.0,16,4585
Iowa,2020,3,12,37.40219879,States,X,2.55396,X,X,X,X,X,X,71.0,16,2780
Iowa,2020,3,13,45.62634277,States,X,1.55844,X,X,X,X,X,X,36.0,16,2310
Iowa,2020,4,14,44.25497437,States,X,1.0568,X,X,X,X,X,X,16.0,15,1514
Iowa,2020,4,15,49.61223602,States,X,0.666297,X,X,X,X,X,X,12.0,15,1801
Iowa,2020,4,16,36.86820602,States,X,0.437063,X,X,X,X,X,X,10.0,14,2288
Iowa,2020,4,17,53.06886673,States,X,0.763359,X,X,X,X,X,X,19.0,14,2489
Iowa,2020,5,18,59.22247314,States,X,0.635277,X,X,X,X,X,X,17.0,14,2676
Iowa,2020,5,19,50.26581573,States,X,0.416089,X,X,X,X,X,X,12.0,14,2884
Iowa,2020,5,20,54.85771561,States,X,0.518135,X,X,X,X,X,X,15.0,14,2895
Iowa,2020,5,21,61.26554489,States,X,0.450741,X,X,X,X,X,X,14.0,14,3106
Iowa,2020,5,22,65.96807861,States,X,0.249066,X,X,X,X,X,X,6.0,14,2409
Iowa,2020,6,23,74.8254776,States,X,0.411653,X,X,X,X,X,X,13.0,14,3158
Iowa,2020,6,24,71.09781647,States,X,0.390752,X,X,X,X,X,X,12.0,13,3071
Iowa,2020,6,25,73.04338074,States,X,0.514635,X,X,X,X,X,X,16.0,13,3109
Iowa,2020,6,26,71.93920135,States,X,1.19495,X,X,X,X,X,X,35.0,13,2929
Iowa,2020,7,27,77.49290466,States,X,1.00091,X,X,X,X,X,X,22.0,11,2198
Iowa,2020,7,28,77.8470459,States,X,0.740741,X,X,X,X,X,X,26.0,12,3510
Iowa,2020,7,29,76.41025543,States,X,0.493039,X,X,X,X,X,X,17.0,12,3448
Iowa,2020,7,30,76.04896545,States,X,0.584975,X,X,X,X,X,X,19.0,12,3248
Iowa,2020,8,31,73.74156189,States,X,0.443038,X,X,X,X,X,X,14.0,12,3160
Iowa,2020,8,32,70.59101868,States,X,0.625533,X,X,X,X,X,X,22.0,12,3517
Iowa,2020,8,33,75.29986572,States,X,0.661834,X,X,X,X,X,X,21.0,13,3173
Iowa,2020,8,34,73.73387146,States,X,1.26992,X,X,X,X,X,X,51.0,13,4016
Iowa,2020,8,35,79.51207733,States,X,10.8216,X,X,X,X,X,X,598.0,13,5526
Iowa,2020,9,36,70.86721039,States,X,6.03922,X,X,X,X,X,X,308.0,13,5100
Iowa,2020,9,37,58.01859283,States,X,3.16594,X,X,X,X,X,X,116.0,14,3664
Iowa,2020,9,38,63.10136032,States,X,1.96539,X,X,X,X,X,X,92.0,14,4681
Iowa,2020,9,39,68.5993576,States,X,2.2308,X,X,X,X,X,X,104.0,14,4662
Iowa,2020,10,40,53.21465302,States,X,1.84388,X,X,X,X,X,X,90.0,16,4881
Iowa,2020,10,41,63.7076416,States,X,2.19569,X,X,X,X,X,X,114.0,16,5192
Iowa,2020,10,42,54.06845856,States,X,1.94818,X,X,X,X,X,X,100.0,16,5133
Iowa,2020,10,43,39.36133575,States,X,2.02414,X,X,X,X,X,X,109.0,16,5385
Iowa,2020,11,44,36.89715576,States,X,2.63981,X,X,X,X,X,X,135.0,16,5114
Iowa,2020,11,45,54.51955414,States,X,5.58886,X,X,X,X,X,X,289.0,16,5171
Iowa,2020,11,46,42.58961105,States,X,0.900735,X,X,X,X,X,X,49.0,16,5440
Iowa,2020,11,47,43.23544312,States,X,1.44601,X,X,X,X,X,X,77.0,16,5325
Iowa,2020,11,48,37.45498657,States,X,0.957086,X,X,X,X,X,X,31.0,16,3239
Iowa,2020,12,49,30.66202927,States,X,1.13953,X,X,X,X,X,X,49.0,16,4300
Iowa,2020,12,50,34.55739594,States,X,0.956697,X,X,X,X,X,X,38.0,14,3972
Iowa,2020,12,51,25.07366943,States,X,1.3224,X,X,X,X,X,X,50.0,15,3781
Iowa,2020,12,52,28.00839233,States,X,0.810701,X,X,X,X,X,X,20.0,14,2467
Iowa,2020,1,53,22.68463707,States,X,0.699301,X,X,X,X,X,X,14.0,13,2002
Alabama,2016,1,1,45.22776031,States,X,2.77095,X,X,X,X,X,X,293.0,22,10574
Alabama,2016,1,2,43.47533035,States,X,2.79062,X,X,X,X,X,X,350.0,27,12542
Alabama,2016,1,3,39.24388885,States,X,3.24173,X,X,X,X,X,X,394.0,28,12154
Alabama,2016,1,4,48.00598145,States,X,3.15247,X,X,X,X,X,X,416.0,27,13196
Alabama,2016,2,5,51.41553497,States,X,3.24061,X,X,X,X,X,X,332.0,24,10245
Alabama,2016,2,6,41.59090042,States,X,3.12853,X,X,X,X,X,X,332.0,27,10612
Alabama,2016,2,7,52.27065277,States,X,3.89068,X,X,X,X,X,X,484.0,27,12440
Alabama,2016,2,8,51.56895828,States,X,4.39855,X,X,X,X,X,X,509.0,23,11572
Alabama,2016,3,9,52.41495895,States,X,5.47097,X,X,X,X,X,X,521.0,24,9523
Alabama,2016,3,10,63.45243073,States,X,6.55058,X,X,X,X,X,X,632.0,24,9648
Alabama,2016,3,11,63.29411697,States,X,4.98188,X,X,X,X,X,X,440.0,23,8832
Alabama,2016,3,12,56.70292282,States,X,5.03734,X,X,X,X,X,X,398.0,22,7901
Alabama,2016,4,13,61.24917603,States,X,5.4502,X,X,X,X,X,X,388.0,22,7119
Alabama,2016,4,14,58.48369598,States,X,4.41285,X,X,X,X,X,X,360.0,23,8158
Alabama,2016,4,15,61.33031082,States,X,3.62936,X,X,X,X,X,X,311.0,22,8569
Alabama,2016,4,16,65.09334564,States,X,3.92021,X,X,X,X,X,X,340.0,22,8673
Alabama,2016,5,17,71.20982361,States,X,3.10614,X,X,X,X,X,X,247.0,22,7952
Alabama,2016,5,18,65.26319885,States,X,2.54817,X,X,X,X,X,X,201.0,24,7888
Alabama,2016,5,19,71.09577942,States,X,2.51917,X,X,X,X,X,X,161.0,22,6391
Alabama,2016,5,20,70.02433777,States,X,2.69975,X,X,X,X,X,X,173.0,22,6408
Alabama,2016,5,21,75.03471375,States,X,2.23771,X,X,X,X,X,X,122.0,22,5452
Alabama,2016,6,22,79.12475586,States,X,1.92926,X,X,X,X,X,X,84.0,19,4354
Alabama,2016,6,23,78.57774353,States,X,1.64923,X,X,X,X,X,X,93.0,21,5639
Alabama,2016,6,24,80.35984039,States,X,1.18132,X,X,X,X,X,X,63.0,21,5333
Alabama,2016,6,25,82.06629181,States,X,1.23199,X,X,X,X,X,X,59.0,19,4789
Alabama,2016,7,26,82.07073975,States,X,1.09025,X,X,X,X,X,X,54.0,20,4953
Alabama,2016,7,27,83.64480591,States,X,1.08565,X,X,X,X,X,X,45.0,19,4145
Alabama,2016,7,28,80.89537048,States,X,0.77436,X,X,X,X,X,X,36.0,18,4649
Alabama,2016,7,29,83.58086395,States,X,1.212,X,X,X,X,X,X,59.0,17,4868
Alabama,2016,7,30,82.04849243,States,X,0.659184,X,X,X,X,X,X,37.0,20,5613
Alabama,2016,8,31,82.81539154,States,X,0.991988,X,X,X,X,X,X,52.0,18,5242
Alabama,2016,8,32,79.68110657,States,X,1.55411,X,X,X,X,X,X,81.0,20,5212
Alabama,2016,8,33,80.64141846,States,X,1.39542,X,X,X,X,X,X,86.0,20,6163
Alabama,2016,8,34,81.2470932,States,X,1.38221,X,X,X,X,X,X,92.0,20,6656
Alabama,2016,9,35,81.62299347,States,X,1.3963,X,X,X,X,X,X,89.0,20,6374
Alabama,2016,9,36,80.66184998,States,X,1.32311,X,X,X,X,X,X,69.0,19,5215
Alabama,2016,9,37,79.59425354,States,X,1.76768,X,X,X,X,X,X,105.0,19,5940
Alabama,2016,9,38,80.37505341,States,X,1.8797,X,X,X,X,X,X,120.0,19,6384
Alabama,2016,10,39,73.59451294,States,X,1.51172,X,X,X,X,X,X,100.0,19,6615
Alabama,2016,10,40,74.85343933,States,X,2.22398,X,X,X,X,X,X,169.0,23,7599
Alabama,2016,10,41,70.54827881,States,X,1.6809,X,X,X,X,X,X,124.0,24,7377
Alabama,2016,10,42,70.32904816,States,X,1.99635,X,X,X,X,X,X,153.0,24,7664
Alabama,2016,10,43,69.57219696,States,X,2.40322,X,X,X,X,X,X,185.0,24,7698
Alabama,2016,11,44,70.50136566,States,X,2.70133,X,X,X,X,X,X,213.0,25,7885
Alabama,2016,11,45,61.26670074,States,X,2.46088,X,X,X,X,X,X,195.0,25,7924
Alabama,2016,11,46,59.18764496,States,X,2.81762,X,X,X,X,X,X,222.0,21,7879
Alabama,2016,11,47,54.80503464,States,X,2.62077,X,X,X,X,X,X,134.0,23,5113
Alabama,2016,12,48,56.5334053,States,X,2.69573,X,X,X,X,X,X,209.0,25,7753
Alabama,2016,12,49,47.51934052,States,X,2.65332,X,X,X,X,X,X,212.0,25,7990
Alabama,2016,12,50,53.47140503,States,X,3.84472,X,X,X,X,X,X,310.0,26,8063
Alabama,2016,12,51,50.11293793,States,X,4.96494,X,X,X,X,X,X,347.0,25,6989
Alabama,2016,1,52,57.12710571,States,X,5.47445,X,X,X,X,X,X,345.0,25,6302
Alabama,2017,1,52,55.20477295,States,X,9.37001,X,X,X,X,X,X,3583.0,84,38239
Alabama,2017,12,52,40.38663483,States,X,9.37001,X,X,X,X,X,X,3583.0,84,38239
Alabama,2017,1,1,46.69042206,States,X,4.38736,X,X,X,X,X,X,275.0,24,6268
Alabama,2017,1,2,54.66649628,States,X,4.11625,X,X,X,X,X,X,330.0,24,8017
Alabama,2017,1,3,63.15618134,States,X,6.10548,X,X,X,X,X,X,470.0,24,7698
Alabama,2017,1,4,49.95259476,States,X,5.26563,X,X,X,X,X,X,449.0,25,8527
Alabama,2017,2,5,50.64467621,States,X,6.47647,X,X,X,X,X,X,538.0,24,8307
Alabama,2017,2,6,57.1685257,States,X,7.76346,X,X,X,X,X,X,705.0,24,9081
Alabama,2017,2,7,54.37404251,States,X,7.56183,X,X,X,X,X,X,691.0,25,9138
Alabama,2017,2,8,60.15323639,States,X,7.42094,X,X,X,X,X,X,650.0,25,8759
Alabama,2017,3,9,55.84708786,States,X,6.29416,X,X,X,X,X,X,490.0,24,7785
Alabama,2017,3,10,58.14411163,States,X,6.59379,X,X,X,X,X,X,567.0,25,8599
Alabama,2017,3,11,48.14973831,States,X,5.96548,X,X,X,X,X,X,477.0,24,7996
Alabama,2017,3,12,64.30799103,States,X,6.78633,X,X,X,X,X,X,586.0,25,8635
Alabama,2017,4,13,66.82676697,States,X,5.18245,X,X,X,X,X,X,365.0,22,7043
Alabama,2017,4,14,62.14247513,States,X,3.28208,X,X,X,X,X,X,222.0,24,6764
Alabama,2017,4,15,68.05690765,States,X,2.89855,X,X,X,X,X,X,210.0,23,7245
Alabama,2017,4,16,71.08880615,States,X,2.77162,X,X,X,X,X,X,200.0,23,7216
Alabama,2017,4,17,70.34783173,States,X,2.05347,X,X,X,X,X,X,149.0,21,7256
Alabama,2017,5,18,63.84865189,States,X,2.29982,X,X,X,X,X,X,164.0,23,7131
Alabama,2017,5,19,70.417099,States,X,2.32988,X,X,X,X,X,X,164.0,20,7039
Alabama,2017,5,20,76.22721863,States,X,2.50634,X,X,X,X,X,X,168.0,22,6703
Alabama,2017,5,21,71.10424042,States,X,2.03091,X,X,X,X,X,X,113.0,20,5564
Alabama,2017,6,22,74.52774811,States,X,1.29626,X,X,X,X,X,X,62.0,19,4783
Alabama,2017,6,23,73.49772644,States,X,1.0559,X,X,X,X,X,X,51.0,16,4830
Alabama,2017,6,24,77.16819763,States,X,0.830171,X,X,X,X,X,X,35.0,14,4216
Alabama,2017,6,25,76.28572083,States,X,1.1051,X,X,X,X,X,X,47.0,15,4253
Alabama,2017,7,26,76.10461426,States,X,0.877588,X,X,X,X,X,X,39.0,14,4444
Alabama,2017,7,27,79.90895844,States,X,0.934016,X,X,X,X,X,X,31.0,14,3319
Alabama,2017,7,28,79.71741486,States,X,0.955483,X,X,X,X,X,X,44.0,13,4605
Alabama,2017,7,29,81.62705994,States,X,0.687916,X,X,X,X,X,X,30.0,12,4361
Alabama,2017,7,30,80.57775116,States,X,0.625698,X,X,X,X,X,X,28.0,14,4475
Alabama,2017,8,31,77.93191528,States,X,0.608918,X,X,X,X,X,X,31.0,15,5091
Alabama,2017,8,32,77.82501984,States,X,0.802016,X,X,X,X,X,X,35.0,14,4364
Alabama,2017,8,33,80.651474,States,X,1.34966,X,X,X,X,X,X,54.0,12,4001
Alabama,2017,8,34,80.52166748,States,X,1.716,X,X,X,X,X,X,80.0,13,4662
Alabama,2017,9,35,75.36968231,States,X,1.54497,X,X,X,X,X,X,73.0,11,4725
