State,Year,Month,Week,AverageTemperature
Mississippi,2016,5,19,71.71524810791020
Mississippi,2016,5,20,69.95216369628910
Mississippi,2016,5,21,75.65796661376950
Mississippi,2016,6,22,77.53453826904300
Mississippi,2016,6,23,79.39496612548830
Mississippi,2016,6,24,81.79646301269530
Mississippi,2016,6,25,82.94816589355470
Mississippi,2016,7,26,83.34059143066410
Mississippi,2016,7,27,85.15965270996090
Mississippi,2016,7,28,82.50920104980470
Mississippi,2016,7,29,84.6682357788086
Mississippi,2016,7,30,80.91437530517580
Mississippi,2016,8,31,84.13160705566410
Mississippi,2016,8,32,80.74666595458980
Mississippi,2016,8,33,79.49867248535160
Mississippi,2016,8,34,81.19770812988280
Mississippi,2016,9,35,82.50849151611330
Mississippi,2016,9,36,81.05093383789060
Mississippi,2016,9,37,80.23283386230470
Mississippi,2016,9,38,80.76803588867190
Mississippi,2016,10,39,73.60813903808590
Mississippi,2016,10,40,75.24822998046880
Mississippi,2016,10,41,72.16266632080080
Mississippi,2016,10,42,70.76273345947270
Mississippi,2016,10,43,69.90321350097660
Mississippi,2016,11,44,71.01272583007810
Mississippi,2016,11,45,60.91431427001950
Mississippi,2016,11,46,59.3483772277832
Mississippi,2016,11,47,54.181396484375
Mississippi,2016,12,48,55.40675735473630
Mississippi,2016,12,49,45.90578079223630
Mississippi,2016,12,50,52.88896560668950
Mississippi,2016,12,51,48.4661979675293
Mississippi,2016,1,52,58.2101936340332
Mississippi,2017,1,52,57.693450927734400
Mississippi,2017,1,1,44.76232147216800
Mississippi,2017,1,2,57.13721466064450
Mississippi,2017,1,3,62.98468780517580
Mississippi,2017,1,4,50.138648986816400
Mississippi,2017,2,5,51.87794876098630
Mississippi,2017,2,6,60.11132049560550
Mississippi,2017,2,7,55.16401290893560
Mississippi,2017,2,8,60.392791748046900
Mississippi,2017,3,9,58.42481231689450
Mississippi,2017,3,10,59.32788848876950
Mississippi,2017,3,11,51.33829879760740
Mississippi,2017,3,12,67.16751098632810
Mississippi,2017,4,13,68.13523864746090
Mississippi,2017,4,14,63.39288330078130
Mississippi,2017,4,15,69.10989379882810
Mississippi,2017,4,16,70.6553955078125
Mississippi,2017,4,17,70.29301452636720
Mississippi,2017,5,18,63.92423629760740
Mississippi,2017,5,19,70.8188705444336
Mississippi,2017,5,20,76.15669250488280
Mississippi,2017,5,21,71.53732299804690
Mississippi,2017,6,22,74.42145538330080
Mississippi,2017,6,23,73.53062438964840
Mississippi,2017,6,24,79.02198028564450
Mississippi,2017,6,25,77.3008041381836
Mississippi,2017,7,26,77.40885925292970
Mississippi,2017,7,27,81.01753234863280
Mississippi,2017,7,28,80.50123596191410
Mississippi,2017,7,29,82.99623107910160
Mississippi,2017,7,30,81.55323028564450
Mississippi,2017,8,31,79.5587158203125
Mississippi,2017,8,32,78.29973602294920
Mississippi,2017,8,33,80.94084930419920
Mississippi,2017,8,34,80.583740234375
Mississippi,2017,9,35,74.86041259765630
Mississippi,2017,9,36,72.34361267089840
Mississippi,2017,9,37,72.26934051513670
Mississippi,2017,9,38,79.24697875976560
Mississippi,2017,10,39,77.41133117675780
Mississippi,2017,10,40,75.50965118408200
Mississippi,2017,10,41,75.12480163574220
Mississippi,2017,10,42,66.50646209716800
Mississippi,2017,10,43,57.580787658691400
Mississippi,2017,11,44,64.85928344726560
Mississippi,2017,11,45,60.4412956237793
Mississippi,2017,11,46,59.22576904296880
Mississippi,2017,11,47,49.612510681152300
Mississippi,2017,12,48,56.99554443359380
Mississippi,2017,12,49,46.97386932373050
Mississippi,2017,12,50,46.39686965942380
Mississippi,2017,12,51,58.900848388671900
Mississippi,2017,12,52,38.286102294921900
Mississippi,2018,1,1,30.189123153686500
Mississippi,2018,1,2,46.311119079589800
Mississippi,2018,1,3,35.45849609375
Mississippi,2018,1,4,50.82029342651370
Mississippi,2018,2,5,46.41093063354490
Mississippi,2018,2,6,51.489471435546900
Mississippi,2018,2,7,57.07810592651370
Mississippi,2018,2,8,67.51467895507810
Mississippi,2018,3,9,59.571617126464800
Mississippi,2018,3,10,54.78125
Mississippi,2018,3,11,54.556907653808600
Mississippi,2018,3,12,59.17671585083010
Mississippi,2018,4,13,63.69989776611330
Mississippi,2018,4,14,58.23914337158200
Mississippi,2018,4,15,60.21113204956060
Mississippi,2018,4,16,59.06542205810550
Mississippi,2018,4,17,62.44481658935550
Mississippi,2018,5,18,69.90074157714840
Mississippi,2018,5,19,75.28585815429690
Mississippi,2018,5,20,78.35340881347660
Mississippi,2018,5,21,76.81251525878910
Mississippi,2018,6,22,80.38236236572270
Mississippi,2018,6,23,79.82431030273440
Mississippi,2018,6,24,80.2638168334961
Mississippi,2018,6,25,80.48673248291020
Mississippi,2018,7,26,84.0446548461914
Mississippi,2018,7,27,81.38667297363280
Mississippi,2018,7,28,82.40730285644530
Mississippi,2018,7,29,83.75939178466800
Mississippi,2018,7,30,82.50447845458980
Mississippi,2018,8,31,79.32542419433590
Mississippi,2018,8,32,81.80921173095700
Mississippi,2018,8,33,81.58937072753910
Mississippi,2018,8,34,79.9583969116211
Mississippi,2018,9,35,80.5241928100586
Mississippi,2018,9,36,79.19056701660160
Mississippi,2018,9,37,78.2170639038086
Mississippi,2018,9,38,81.28274536132810
Mississippi,2018,9,39,74.48210144042970
Mississippi,2018,10,40,78.40367126464840
Mississippi,2018,10,41,72.99009704589840
Mississippi,2018,10,42,65.11669158935550
Mississippi,2018,10,43,59.807823181152300
Mississippi,2018,11,44,64.21004486083980
Mississippi,2018,11,45,57.48273468017580
Mississippi,2018,11,46,45.381019592285200
Mississippi,2018,11,47,51.87212371826170
Mississippi,2018,12,48,53.96238327026370
Mississippi,2018,12,49,45.40046310424810
Mississippi,2018,12,50,47.81751251220700
Mississippi,2018,12,51,49.95621871948240
Mississippi,2018,12,52,52.960044860839800
Mississippi,2018,1,1,62.55698776245120
Mississippi,2019,1,1,50.93938446044920
Mississippi,2019,1,2,49.99027633666990
Mississippi,2019,1,3,47.404205322265600
Mississippi,2019,1,4,43.22698211669920
Mississippi,2019,2,5,46.24635696411130
Mississippi,2019,2,6,56.99999237060550
Mississippi,2019,2,7,56.22705078125
Mississippi,2019,2,8,55.076011657714800
Mississippi,2019,3,9,54.806846618652300
Mississippi,2019,3,10,48.3817138671875
Mississippi,2019,3,11,59.38408279418950
Mississippi,2019,3,12,54.377174377441400
Mississippi,2019,3,13,58.85432052612310
Mississippi,2019,4,14,58.8616828918457
Mississippi,2019,4,15,67.02210998535160
Mississippi,2019,4,16,60.63932418823240
Mississippi,2019,4,17,66.37055969238280
Mississippi,2019,5,18,71.77610778808590
Mississippi,2019,5,19,70.7237319946289
Mississippi,2019,5,20,71.92678833007810
Mississippi,2019,5,21,78.93985748291020
Mississippi,2019,6,22,80.61285400390630
Mississippi,2019,6,23,78.64152526855470
Mississippi,2019,6,24,76.03507232666020
Mississippi,2019,6,25,81.10334014892580
Mississippi,2019,6,26,79.71532440185550
Mississippi,2019,7,27,83.01441192626950
Mississippi,2019,7,28,83.04698181152340
Mississippi,2019,7,29,80.57676696777340
