State,Year,Month,Week,AverageTemperature,REGION TYPE,% WEIGHTED ILI,%UNWEIGHTED ILI,AGE 0-4,AGE 25-49,AGE 25-64,AGE 5-24,AGE 50-64,AGE 65,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
Tennessee,2016,8,33,76.24424743652344,States,X,1.12704,X,X,X,X,X,X,103.0,52,9139
Tennessee,2016,8,34,76.89282989501953,States,X,1.42315,X,X,X,X,X,X,150.0,53,10540
Tennessee,2016,9,35,76.5091323852539,States,X,0.984378,X,X,X,X,X,X,92.0,46,9346
Tennessee,2016,9,36,78.23074340820312,States,X,0.212585,X,X,X,X,X,X,15.0,44,7056
Tennessee,2016,9,37,76.30033874511719,States,X,1.20764,X,X,X,X,X,X,124.0,52,10268
Tennessee,2016,9,38,75.705810546875,States,X,1.4904,X,X,X,X,X,X,146.0,51,9796
Tennessee,2016,10,39,66.23762512207031,States,X,1.65425,X,X,X,X,X,X,151.0,45,9128
Tennessee,2016,10,40,68.17792510986328,States,X,1.71033,X,X,X,X,X,X,158.0,49,9238
Tennessee,2016,10,41,65.03012084960938,States,X,1.54795,X,X,X,X,X,X,133.0,51,8592
Tennessee,2016,10,42,65.23594665527344,States,X,1.46531,X,X,X,X,X,X,143.0,51,9759
Tennessee,2016,10,43,64.01921081542969,States,X,1.52313,X,X,X,X,X,X,162.0,52,10636
Tennessee,2016,11,44,65.14729309082031,States,X,2.02179,X,X,X,X,X,X,206.0,50,10189
Tennessee,2016,11,45,54.07532501220703,States,X,1.76655,X,X,X,X,X,X,163.0,52,9227
Tennessee,2016,11,46,53.34923553466797,States,X,2.15979,X,X,X,X,X,X,226.0,52,10464
Tennessee,2016,11,47,46.5207405090332,States,X,3.23104,X,X,X,X,X,X,239.0,54,7397
Tennessee,2016,12,48,47.90556716918945,States,X,2.32558,X,X,X,X,X,X,243.0,55,10449
Tennessee,2016,12,49,38.26945877075195,States,X,2.44096,X,X,X,X,X,X,246.0,56,10078
Tennessee,2016,12,50,39.53382110595703,States,X,2.26017,X,X,X,X,X,X,180.0,53,7964
Tennessee,2016,12,51,40.3255500793457,States,X,2.87308,X,X,X,X,X,X,206.0,51,7170
Tennessee,2016,1,52,47.53241729736328,States,X,3.5409,X,X,X,X,X,X,174.0,53,4914
Tennessee,2017,1,52,44.50656127929688,States,X,4.46826,X,X,X,X,X,X,221.0,47,4946
Tennessee,2017,12,52,29.39404296875,States,X,4.46826,X,X,X,X,X,X,221.0,47,4946
Tennessee,2017,1,1,35.68113327026367,States,X,3.75696,X,X,X,X,X,X,290.0,55,7719
Tennessee,2017,1,2,46.594459533691406,States,X,4.06364,X,X,X,X,X,X,424.0,56,10434
Tennessee,2017,1,3,54.5075798034668,States,X,4.09586,X,X,X,X,X,X,417.0,57,10181
Tennessee,2017,1,4,43.29114532470703,States,X,4.20838,X,X,X,X,X,X,433.0,55,10289
Tennessee,2017,2,5,41.03043365478516,States,X,4.93514,X,X,X,X,X,X,544.0,57,11023
Tennessee,2017,2,6,49.87107467651367,States,X,7.38839,X,X,X,X,X,X,892.0,57,12073
Tennessee,2017,2,7,45.79338836669922,States,X,7.14343,X,X,X,X,X,X,883.0,59,12361
Tennessee,2017,2,8,54.81146240234375,States,X,5.21413,X,X,X,X,X,X,515.0,53,9877
Tennessee,2017,3,9,48.62215042114258,States,X,5.55114,X,X,X,X,X,X,628.0,54,11313
Tennessee,2017,3,10,49.33049392700195,States,X,6.41042,X,X,X,X,X,X,507.0,54,7909
Tennessee,2017,3,11,39.87192535400391,States,X,3.776,X,X,X,X,X,X,325.0,53,8607
Tennessee,2017,3,12,56.38712310791016,States,X,5.9162,X,X,X,X,X,X,617.0,52,10429
Tennessee,2017,4,13,59.59727096557617,States,X,4.82229,X,X,X,X,X,X,540.0,54,11198
Tennessee,2017,4,14,56.01128005981445,States,X,3.68483,X,X,X,X,X,X,376.0,53,10204
Tennessee,2017,4,15,64.68037414550781,States,X,2.51517,X,X,X,X,X,X,228.0,53,9065
Tennessee,2017,4,16,64.11161041259766,States,X,3.24539,X,X,X,X,X,X,310.0,54,9552
Tennessee,2017,4,17,65.37849426269531,States,X,2.20617,X,X,X,X,X,X,223.0,56,10108
Tennessee,2017,5,18,58.8010368347168,States,X,1.69245,X,X,X,X,X,X,151.0,51,8922
Tennessee,2017,5,19,65.50885009765625,States,X,2.40078,X,X,X,X,X,X,196.0,51,8164
Tennessee,2017,5,20,72.4074935913086,States,X,2.37948,X,X,X,X,X,X,193.0,53,8111
Tennessee,2017,5,21,65.94473266601562,States,X,1.88483,X,X,X,X,X,X,145.0,50,7693
Tennessee,2017,6,22,71.4000473022461,States,X,1.14744,X,X,X,X,X,X,73.0,48,6362
Tennessee,2017,6,23,69.2060775756836,States,X,1.07509,X,X,X,X,X,X,65.0,48,6046
Tennessee,2017,6,24,76.89178466796875,States,X,0.706618,X,X,X,X,X,X,52.0,51,7359
Tennessee,2017,6,25,73.64395141601562,States,X,0.307287,X,X,X,X,X,X,21.0,48,6834
Tennessee,2017,7,26,72.79487609863281,States,X,0.25555,X,X,X,X,X,X,16.0,46,6261
Tennessee,2017,7,27,75.13484954833984,States,X,0.292337,X,X,X,X,X,X,14.0,42,4789
Tennessee,2017,7,28,77.90400695800781,States,X,0.267872,X,X,X,X,X,X,16.0,42,5973
Tennessee,2017,7,29,80.92530822753906,States,X,0.297899,X,X,X,X,X,X,19.0,46,6378
Tennessee,2017,7,30,78.00162506103516,States,X,0.0453104,X,X,X,X,X,X,3.0,48,6621
Tennessee,2017,8,31,74.2042007446289,States,X,0.129744,X,X,X,X,X,X,8.0,42,6166
Tennessee,2017,8,32,73.44575500488281,States,X,0.0893176,X,X,X,X,X,X,5.0,43,5598
Tennessee,2017,8,33,76.58416748046875,States,X,0.0504371,X,X,X,X,X,X,3.0,41,5948
Tennessee,2017,8,34,74.73165130615234,States,X,0.128518,X,X,X,X,X,X,10.0,47,7781
Tennessee,2017,9,35,69.75369262695312,States,X,0.135639,X,X,X,X,X,X,12.0,45,8847
Tennessee,2017,9,36,65.60069274902344,States,X,0.333778,X,X,X,X,X,X,30.0,50,8988
Tennessee,2017,9,37,65.93946075439453,States,X,0.40542,X,X,X,X,X,X,38.0,47,9373
Tennessee,2017,9,38,74.0251235961914,States,X,0.536553,X,X,X,X,X,X,48.0,43,8946
Tennessee,2017,10,39,70.79508972167969,States,X,0.619509,X,X,X,X,X,X,55.0,43,8878
Tennessee,2017,10,40,68.80732727050781,States,X,0.485437,X,X,X,X,X,X,46.0,50,9476
Tennessee,2017,10,41,69.45618438720703,States,X,0.516129,X,X,X,X,X,X,48.0,54,9300
Tennessee,2017,10,42,59.14925003051758,States,X,0.595094,X,X,X,X,X,X,49.0,49,8234
Tennessee,2017,10,43,51.91046905517578,States,X,0.643559,X,X,X,X,X,X,57.0,47,8857
Tennessee,2017,11,44,56.58696365356445,States,X,1.1645,X,X,X,X,X,X,111.0,47,9532
Tennessee,2017,11,45,51.76259231567383,States,X,1.66189,X,X,X,X,X,X,174.0,54,10470
Tennessee,2017,11,46,48.72783660888672,States,X,1.45126,X,X,X,X,X,X,138.0,49,9509
Tennessee,2017,11,47,43.3621711730957,States,X,2.00841,X,X,X,X,X,X,129.0,49,6423
Tennessee,2017,12,48,49.4373893737793,States,X,1.23239,X,X,X,X,X,X,126.0,48,10224
Tennessee,2017,12,49,40.579551696777344,States,X,1.42824,X,X,X,X,X,X,123.0,45,8612
Tennessee,2017,12,50,36.93181610107422,States,X,2.37249,X,X,X,X,X,X,207.0,44,8725
Tennessee,2017,12,51,48.69037628173828,States,X,4.87661,X,X,X,X,X,X,330.0,43,6767
Tennessee,2018,1,1,21.19269371032715,States,X,5.08143,X,X,X,X,X,X,312.0,49,6140
Tennessee,2018,1,1,54.32932662963867,States,X,5.08143,X,X,X,X,X,X,312.0,49,6140
Tennessee,2018,1,2,38.013145446777344,States,X,5.63063,X,X,X,X,X,X,525.0,50,9324
Tennessee,2018,1,3,29.071704864501957,States,X,7.71314,X,X,X,X,X,X,598.0,50,7753
Tennessee,2018,1,4,43.72081756591797,States,X,5.72812,X,X,X,X,X,X,627.0,54,10946
Tennessee,2018,2,5,36.21616744995117,States,X,6.83224,X,X,X,X,X,X,696.0,56,10187
Tennessee,2018,2,6,40.16872024536133,States,X,6.149,X,X,X,X,X,X,586.0,53,9530
Tennessee,2018,2,7,49.22052001953125,States,X,5.61738,X,X,X,X,X,X,530.0,53,9435
Tennessee,2018,2,8,60.76270294189453,States,X,3.28443,X,X,X,X,X,X,253.0,52,7703
Tennessee,2018,3,9,48.86549758911133,States,X,2.032,X,X,X,X,X,X,160.0,53,7874
Tennessee,2018,3,10,44.24684524536133,States,X,1.32833,X,X,X,X,X,X,85.0,50,6399
Tennessee,2018,3,11,45.770263671875,States,X,0.909673,X,X,X,X,X,X,71.0,51,7805
Tennessee,2018,3,12,46.52068328857422,States,X,0.821326,X,X,X,X,X,X,57.0,46,6940
Tennessee,2018,4,13,53.838623046875,States,X,0.762646,X,X,X,X,X,X,49.0,51,6425
Tennessee,2018,4,14,48.791282653808594,States,X,0.592353,X,X,X,X,X,X,44.0,53,7428
Tennessee,2018,4,15,54.52164459228516,States,X,0.624164,X,X,X,X,X,X,42.0,46,6729
Tennessee,2018,4,16,51.04298782348633,States,X,0.634171,X,X,X,X,X,X,51.0,49,8042
Tennessee,2018,4,17,55.71195602416992,States,X,0.38324,X,X,X,X,X,X,30.0,51,7828
Tennessee,2018,5,18,64.55062103271484,States,X,0.576822,X,X,X,X,X,X,33.0,49,5721
Tennessee,2018,5,19,69.52116394042969,States,X,0.468165,X,X,X,X,X,X,25.0,44,5340
Tennessee,2018,5,20,72.36228942871094,States,X,0.361426,X,X,X,X,X,X,22.0,48,6087
Tennessee,2018,5,21,73.16340637207031,States,X,0.592034,X,X,X,X,X,X,33.0,50,5574
Tennessee,2018,6,22,73.4725112915039,States,X,0.352811,X,X,X,X,X,X,16.0,48,4535
Tennessee,2018,6,23,74.12065124511719,States,X,0.212643,X,X,X,X,X,X,11.0,47,5173
Tennessee,2018,6,24,77.41138458251953,States,X,0.210768,X,X,X,X,X,X,11.0,46,5219
Tennessee,2018,6,25,76.74610900878906,States,X,0.39128,X,X,X,X,X,X,21.0,46,5367
Tennessee,2018,7,26,77.60265350341797,States,X,0.237954,X,X,X,X,X,X,12.0,47,5043
Tennessee,2018,7,27,78.82966613769531,States,X,0.491768,X,X,X,X,X,X,23.0,48,4677
Tennessee,2018,7,28,79.51856231689453,States,X,0.077821,X,X,X,X,X,X,4.0,45,5140
Tennessee,2018,7,29,77.84770202636719,States,X,0.424119,X,X,X,X,X,X,23.0,48,5423
Tennessee,2018,7,30,75.27102661132812,States,X,0.34558,X,X,X,X,X,X,19.0,47,5498
Tennessee,2018,8,31,75.03086853027344,States,X,0.189717,X,X,X,X,X,X,10.0,45,5271
Tennessee,2018,8,32,76.9549560546875,States,X,0.324383,X,X,X,X,X,X,18.0,47,5549
Tennessee,2018,8,33,76.50237274169922,States,X,0.153817,X,X,X,X,X,X,8.0,45,5201
Tennessee,2018,8,34,73.70487213134766,States,X,0.262009,X,X,X,X,X,X,18.0,46,6870
Tennessee,2018,9,35,77.85105895996094,States,X,0.409079,X,X,X,X,X,X,31.0,48,7578
Tennessee,2018,9,36,77.53003692626953,States,X,0.487313,X,X,X,X,X,X,29.0,45,5951
Tennessee,2018,9,37,73.41373443603516,States,X,0.306492,X,X,X,X,X,X,22.0,43,7178
Tennessee,2018,9,38,75.32777404785156,States,X,0.271186,X,X,X,X,X,X,20.0,46,7375
Tennessee,2018,9,39,68.8874740600586,States,X,0.402706,X,X,X,X,X,X,25.0,40,6208
Tennessee,2018,10,40,73.84538269042969,States,X,0.458461,X,X,X,X,X,X,33.0,45,7198
Tennessee,2018,10,41,65.82624816894531,States,X,0.756004,X,X,X,X,X,X,51.0,48,6746
Tennessee,2018,10,42,55.7544174194336,States,X,0.374837,X,X,X,X,X,X,23.0,46,6136
Tennessee,2018,10,43,51.30577850341797,States,X,1.05571,X,X,X,X,X,X,83.0,51,7862
Tennessee,2018,11,44,54.821022033691406,States,X,0.876289,X,X,X,X,X,X,68.0,51,7760
Tennessee,2018,11,45,49.142189025878906,States,X,1.00729,X,X,X,X,X,X,76.0,47,7545
Tennessee,2018,11,46,40.41085815429688,States,X,1.19461,X,X,X,X,X,X,86.0,49,7199
Tennessee,2018,11,47,45.18079376220703,States,X,1.64434,X,X,X,X,X,X,81.0,50,4926
Tennessee,2018,12,48,43.95790481567383,States,X,1.49951,X,X,X,X,X,X,122.0,49,8136
Tennessee,2018,12,49,37.53244018554688,States,X,1.80793,X,X,X,X,X,X,125.0,51,6914
Tennessee,2018,12,50,41.31294631958008,States,X,2.18224,X,X,X,X,X,X,131.0,47,6003
Tennessee,2018,12,51,42.34873580932617,States,X,2.38136,X,X,X,X,X,X,138.0,46,5795
Tennessee,2018,12,52,43.66083526611328,States,X,3.92654,X,X,X,X,X,X,186.0,48,4737
Tennessee,2019,1,1,46.64977264404297,States,X,3.4375,X,X,X,X,X,X,187.0,50,5440
Tennessee,2019,1,1,47.59663009643555,States,X,3.4375,X,X,X,X,X,X,187.0,50,5440
Tennessee,2019,1,2,41.91532516479492,States,X,1.86366,X,X,X,X,X,X,149.0,50,7995
Tennessee,2019,1,3,39.31101608276367,States,X,2.07523,X,X,X,X,X,X,144.0,43,6939
Tennessee,2019,1,4,33.82658767700195,States,X,3.40609,X,X,X,X,X,X,245.0,47,7193
Tennessee,2019,2,5,36.34465408325195,States,X,4.42535,X,X,X,X,X,X,345.0,50,7796
Tennessee,2019,2,6,49.3046760559082,States,X,6.26471,X,X,X,X,X,X,559.0,51,8923
Tennessee,2019,2,7,45.3814582824707,States,X,5.38529,X,X,X,X,X,X,427.0,49,7929
Tennessee,2019,2,8,45.05411911010742,States,X,3.8722,X,X,X,X,X,X,303.0,50,7825
Tennessee,2019,3,9,45.58745193481445,States,X,3.14595,X,X,X,X,X,X,244.0,52,7756
Tennessee,2019,3,10,38.2719841003418,States,X,3.3888,X,X,X,X,X,X,224.0,50,6610
Tennessee,2019,3,11,51.042274475097656,States,X,2.95803,X,X,X,X,X,X,222.0,51,7505
Tennessee,2019,3,12,45.84107208251953,States,X,2.70234,X,X,X,X,X,X,203.0,55,7512
Tennessee,2019,3,13,52.209129333496094,States,X,1.76715,X,X,X,X,X,X,136.0,53,7696
Tennessee,2019,4,14,52.71653366088867,States,X,2.14467,X,X,X,X,X,X,169.0,54,7880
Tennessee,2019,4,15,63.268516540527344,States,X,1.39823,X,X,X,X,X,X,104.0,51,7438
Tennessee,2019,4,16,55.4734992980957,States,X,1.30034,X,X,X,X,X,X,93.0,53,7152
Tennessee,2019,4,17,62.6255989074707,States,X,1.38043,X,X,X,X,X,X,102.0,51,7389
Tennessee,2019,5,18,67.55313110351562,States,X,1.00043,X,X,X,X,X,X,70.0,51,6997
Tennessee,2019,5,19,66.06272888183594,States,X,0.876653,X,X,X,X,X,X,57.0,53,6502
Tennessee,2019,5,20,65.30241394042969,States,X,1.12432,X,X,X,X,X,X,70.0,52,6226
Tennessee,2019,5,21,75.53981018066406,States,X,0.615764,X,X,X,X,X,X,30.0,47,4872
Tennessee,2019,6,22,76.13257598876953,States,X,1.01135,X,X,X,X,X,X,49.0,49,4845
Tennessee,2019,6,23,72.54608917236328,States,X,0.656325,X,X,X,X,X,X,33.0,46,5028
Tennessee,2019,6,24,69.22113037109375,States,X,0.600912,X,X,X,X,X,X,29.0,48,4826
Tennessee,2019,6,25,74.71522521972656,States,X,0.286596,X,X,X,X,X,X,13.0,43,4536
Tennessee,2019,6,26,76.21925354003906,States,X,0.236052,X,X,X,X,X,X,11.0,42,4660
Tennessee,2019,7,27,78.97566986083984,States,X,0.35016,X,X,X,X,X,X,12.0,40,3427
Tennessee,2019,7,28,79.45050048828125,States,X,0.492126,X,X,X,X,X,X,25.0,46,5080
Tennessee,2019,7,29,77.58189392089844,States,X,0.408664,X,X,X,X,X,X,20.0,45,4894
Tennessee,2019,7,30,73.27733612060547,States,X,0.516956,X,X,X,X,X,X,25.0,44,4836
Tennessee,2019,8,31,76.14433288574219,States,X,0.652442,X,X,X,X,X,X,37.0,50,5671
Tennessee,2019,8,32,77.6734619140625,States,X,0.791602,X,X,X,X,X,X,46.0,50,5811
Tennessee,2019,8,33,80.38878631591797,States,X,0.67712,X,X,X,X,X,X,38.0,46,5612
Tennessee,2019,8,34,78.35428619384766,States,X,0.524599,X,X,X,X,X,X,37.0,48,7053
Tennessee,2019,9,35,73.20592498779297,States,X,0.666761,X,X,X,X,X,X,47.0,46,7049
Tennessee,2019,9,36,77.10953521728516,States,X,1.09616,X,X,X,X,X,X,66.0,46,6021
Tennessee,2019,9,37,79.99311828613281,States,X,0.681881,X,X,X,X,X,X,49.0,44,7186
Tennessee,2019,9,38,77.66944885253906,States,X,0.73014,X,X,X,X,X,X,50.0,45,6848
Tennessee,2019,9,39,75.69015502929688,States,X,0.97012,X,X,X,X,X,X,75.0,47,7731
Tennessee,2019,10,40,77.84336853027344,States,X,1.59221,X,X,X,X,X,X,695.0,86,43650
Tennessee,2019,10,41,63.294830322265625,States,X,1.62558,X,X,X,X,X,X,668.0,85,41093
Tennessee,2019,10,42,57.2420768737793,States,X,1.69618,X,X,X,X,X,X,705.0,90,41564
Tennessee,2019,10,43,58.29077911376953,States,X,1.87105,X,X,X,X,X,X,785.0,87,41955
Tennessee,2019,11,44,51.35664749145508,States,X,2.14267,X,X,X,X,X,X,881.0,87,41117
Tennessee,2019,11,45,46.0450325012207,States,X,2.60294,X,X,X,X,X,X,1093.0,88,41991
Tennessee,2019,11,46,38.093841552734375,States,X,2.96013,X,X,X,X,X,X,1240.0,89,41890
Tennessee,2019,11,47,47.1182861328125,States,X,3.82892,X,X,X,X,X,X,1649.0,83,43067
Tennessee,2019,12,48,49.07764434814453,States,X,5.24653,X,X,X,X,X,X,2092.0,86,39874
Tennessee,2019,12,49,42.79686737060547,States,X,5.53605,X,X,X,X,X,X,2491.0,88,44996
Tennessee,2019,12,50,43.15018844604492,States,X,6.97474,X,X,X,X,X,X,2999.0,87,42998
Tennessee,2019,12,51,40.4694709777832,States,X,10.1336,X,X,X,X,X,X,4285.0,75,42285
Tennessee,2019,12,52,52.92236328125,States,X,14.7676,X,X,X,X,X,X,6712.0,81,45451
Tennessee,2020,1,1,44.445587158203125,States,X,11.2183,X,X,X,X,X,X,4955.0,85,44169
Tennessee,2020,1,2,47.9146842956543,States,X,8.42865,X,X,X,X,X,X,3677.0,85,43625
Tennessee,2020,1,3,48.64165115356445,States,X,8.59278,X,X,X,X,X,X,3679.0,87,42815
Tennessee,2020,1,4,33.620208740234375,States,X,8.58165,X,X,X,X,X,X,3669.0,90,42754
Tennessee,2020,2,5,41.82880783081055,States,X,9.9699,X,X,X,X,X,X,4406.0,87,44193
Tennessee,2020,2,6,46.29667282104492,States,X,9.3169,X,X,X,X,X,X,4134.0,87,44371
Tennessee,2020,2,7,42.2338752746582,States,X,7.10717,X,X,X,X,X,X,2945.0,85,41437
Tennessee,2020,2,8,41.47428131103516,States,X,6.25932,X,X,X,X,X,X,1889.0,88,30179
Tennessee,2020,3,9,41.37765502929688,States,X,5.53518,X,X,X,X,X,X,1690.0,87,30532
Tennessee,2020,3,10,48.39670944213867,States,X,5.91921,X,X,X,X,X,X,2437.0,83,41171
Tennessee,2020,3,11,54.2659912109375,States,X,7.0828,X,X,X,X,X,X,2864.0,80,40436
Tennessee,2020,3,12,55.006195068359375,States,X,7.46192,X,X,X,X,X,X,2621.0,84,35125
Tennessee,2020,3,13,60.384552001953125,States,X,6.10133,X,X,X,X,X,X,1775.0,87,29092
Tennessee,2020,4,14,53.96419525146485,States,X,3.95621,X,X,X,X,X,X,983.0,80,24847
Tennessee,2020,4,15,58.503692626953125,States,X,2.75594,X,X,X,X,X,X,624.0,79,22642
Tennessee,2020,4,16,50.15858840942383,States,X,1.89817,X,X,X,X,X,X,406.0,75,21389
Tennessee,2020,4,17,56.61272430419922,States,X,1.76292,X,X,X,X,X,X,406.0,77,23030
Tennessee,2020,5,18,58.93732452392578,States,X,1.35672,X,X,X,X,X,X,321.0,78,23660
Tennessee,2020,5,19,56.4545783996582,States,X,1.17962,X,X,X,X,X,X,300.0,78,25432
Tennessee,2020,5,20,61.47175979614258,States,X,1.22752,X,X,X,X,X,X,327.0,76,26639
Tennessee,2020,5,21,65.38492584228516,States,X,1.0639,X,X,X,X,X,X,304.0,77,28574
Tennessee,2020,5,22,69.69700622558594,States,X,0.983607,X,X,X,X,X,X,285.0,76,28975
Tennessee,2020,6,23,73.39384460449219,States,X,1.08383,X,X,X,X,X,X,320.0,74,29525
Tennessee,2020,6,24,74.36663055419922,States,X,0.938235,X,X,X,X,X,X,295.0,78,31442
Tennessee,2020,6,25,71.23976135253906,States,X,1.08451,X,X,X,X,X,X,361.0,76,33287
Tennessee,2020,6,26,73.84049987792969,States,X,1.26605,X,X,X,X,X,X,420.0,77,33174
Tennessee,2020,7,27,77.23213958740234,States,X,1.54598,X,X,X,X,X,X,503.0,76,32536
Tennessee,2020,7,28,78.40773010253906,States,X,1.6614,X,X,X,X,X,X,568.0,69,34188
Tennessee,2020,7,29,80.31452178955078,States,X,1.63107,X,X,X,X,X,X,559.0,73,34272
Tennessee,2020,7,30,79.7639389038086,States,X,1.34567,X,X,X,X,X,X,429.0,69,31880
Tennessee,2020,8,31,77.23076629638672,States,X,1.28798,X,X,X,X,X,X,426.0,73,33075
Tennessee,2020,8,32,74.96604919433594,States,X,1.31206,X,X,X,X,X,X,431.0,72,32849
Tennessee,2020,8,33,77.20989227294922,States,X,1.17415,X,X,X,X,X,X,387.0,71,32960
Tennessee,2020,8,34,73.33183288574219,States,X,1.14435,X,X,X,X,X,X,376.0,71,32857
Tennessee,2020,8,35,76.19612884521484,States,X,1.20195,X,X,X,X,X,X,404.0,71,33612
Tennessee,2020,9,36,74.71369171142578,States,X,1.36596,X,X,X,X,X,X,451.0,72,33017
Tennessee,2020,9,37,74.89908599853516,States,X,1.18701,X,X,X,X,X,X,399.0,69,33614
Tennessee,2020,9,38,69.25606536865234,States,X,1.20065,X,X,X,X,X,X,402.0,75,33482
Tennessee,2020,9,39,63.52894973754883,States,X,1.35322,X,X,X,X,X,X,441.0,71,32589
Tennessee,2020,10,40,59.564918518066406,States,X,1.333,X,X,X,X,X,X,430.0,74,32258
Tennessee,2020,10,41,63.32712936401367,States,X,1.39085,X,X,X,X,X,X,453.0,74,32570
Tennessee,2020,10,42,59.47625732421875,States,X,1.30701,X,X,X,X,X,X,437.0,81,33435
Tennessee,2020,10,43,63.69281005859375,States,X,1.43044,X,X,X,X,X,X,480.0,110,33556
Tennessee,2020,11,44,56.71204376220703,States,X,1.31591,X,X,X,X,X,X,428.0,111,32525
Tennessee,2020,11,45,53.1356086730957,States,X,1.5098,X,X,X,X,X,X,487.0,109,32256
Tennessee,2020,11,46,59.547996520996094,States,X,1.64808,X,X,X,X,X,X,569.0,111,34525
Tennessee,2020,11,47,49.57944488525391,States,X,1.71147,X,X,X,X,X,X,566.0,109,33071
Tennessee,2020,11,48,49.10060501098633,States,X,1.89113,X,X,X,X,X,X,576.0,109,30458
Tennessee,2020,12,49,38.30060577392578,States,X,2.04144,X,X,X,X,X,X,670.0,110,32820
Tennessee,2020,12,50,44.59214401245117,States,X,1.79852,X,X,X,X,X,X,597.0,108,33194
Tennessee,2020,12,51,37.20279693603516,States,X,1.78376,X,X,X,X,X,X,554.0,105,31058
Tennessee,2020,12,52,38.0194091796875,States,X,1.7492,X,X,X,X,X,X,485.0,108,27727
Tennessee,2020,1,53,43.49796295166016,States,X,1.90414,X,X,X,X,X,X,584.0,107,30670
